[2026-09-04T21:18:41.640688+00:00] collection started
[2026-09-04T21:18:42.288567+00:00] repo collected: sake_dataset
[2026-09-04T21:18:46.603228+00:00] repo collected: sakeopendata
[2026-09-04T21:18:49.860094+00:00] API collected: sakenowa
[2026-09-04T21:18:57.428155+00:00] sake_suggest: sitemap contains 8053 URLs
[2026-09-04T21:20:09.406845+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%8D%83%E8%91%89 in 16.4s
[2026-09-04T21:20:56.251983+00:00] collection started
[2026-09-04T21:20:56.253984+00:00] repo collected: sake_dataset
[2026-09-04T21:20:56.261983+00:00] repo collected: sakeopendata
[2026-09-04T21:20:56.262984+00:00] API collected: sakenowa
[2026-09-04T21:20:56.293255+00:00] sake_suggest: sitemap contains 8053 URLs
[2026-09-04T21:21:04.761124+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%85%B5%E5%BA%AB in 1.7s
[2026-09-04T21:21:04.762124+00:00] retry 500 https://sake-suggest.com/prefecture/%E4%BD%90%E8%B3%80 in 1.4s
[2026-09-04T21:21:04.912875+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%8C%97%E6%B5%B7%E9%81%93 in 1.3s
[2026-09-04T21:21:04.913877+00:00] retry 500 https://sake-suggest.com/prefecture/%E4%BA%AC%E9%83%BD in 1.0s
[2026-09-04T21:21:04.965713+00:00] retry 500 https://sake-suggest.com/prefecture/%E4%B8%89%E9%87%8D in 1.6s
[2026-09-04T21:21:05.023893+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%8D%83%E8%91%89 in 1.2s
[2026-09-04T21:21:14.286389+00:00] retry 500 https://sake-suggest.com/prefecture/%E4%BA%AC%E9%83%BD in 2.7s
[2026-09-04T21:21:14.433705+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%8C%97%E6%B5%B7%E9%81%93 in 2.3s
[2026-09-04T21:21:14.531288+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%8D%83%E8%91%89 in 2.4s
[2026-09-04T21:21:14.567703+00:00] retry 500 https://sake-suggest.com/prefecture/%E4%BD%90%E8%B3%80 in 2.6s
[2026-09-04T21:21:14.605027+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%85%B5%E5%BA%AB in 2.7s
[2026-09-04T21:21:14.699104+00:00] retry 500 https://sake-suggest.com/prefecture/%E4%B8%89%E9%87%8D in 2.8s
[2026-09-04T21:21:33.174186+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%92%8C%E6%AD%8C%E5%B1%B1 in 1.4s
[2026-09-04T21:21:33.371457+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%9F%BC%E7%8E%89 in 1.8s
[2026-09-04T21:21:33.741112+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%A4%A7%E5%88%86 in 1.3s
[2026-09-04T21:21:33.741112+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%A4%A7%E9%98%AA in 1.9s
[2026-09-04T21:21:33.777604+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%A5%88%E8%89%AF in 1.3s
[2026-09-04T21:21:33.848364+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%AE%AE%E5%9F%8E in 1.3s
[2026-09-04T21:21:42.585807+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%92%8C%E6%AD%8C%E5%B1%B1 in 2.6s
[2026-09-04T21:21:43.304083+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%A4%A7%E5%88%86 in 2.6s
[2026-09-04T21:21:43.389427+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%9F%BC%E7%8E%89 in 2.0s
[2026-09-04T21:21:43.515985+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%A5%88%E8%89%AF in 2.5s
[2026-09-04T21:21:43.616677+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%AE%AE%E5%9F%8E in 2.1s
[2026-09-04T21:21:43.854871+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%A4%A7%E9%98%AA in 2.7s
[2026-09-04T21:22:01.074002+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%AF%8C%E5%B1%B1 in 1.1s
[2026-09-04T21:22:01.602282+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B1%B1%E5%8F%A3 in 1.7s
[2026-09-04T21:22:02.040952+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B1%B1%E5%BD%A2 in 1.6s
[2026-09-04T21:22:02.085752+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B2%90%E9%98%9C in 1.2s
[2026-09-04T21:22:02.190338+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B1%B1%E6%A2%A8 in 1.5s
[2026-09-04T21:22:02.466083+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B2%A1%E5%B1%B1 in 1.4s
[2026-09-04T21:22:10.339436+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%AF%8C%E5%B1%B1 in 2.4s
[2026-09-04T21:22:11.215322+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B2%90%E9%98%9C in 2.8s
[2026-09-04T21:22:11.239700+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B1%B1%E5%8F%A3 in 2.5s
[2026-09-04T21:22:11.569851+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B1%B1%E5%BD%A2 in 2.6s
[2026-09-04T21:22:11.770248+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B2%A1%E5%B1%B1 in 2.2s
[2026-09-04T21:22:11.888609+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B1%B1%E6%A2%A8 in 2.9s
[2026-09-04T21:22:28.639751+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B2%A9%E6%89%8B in 1.3s
[2026-09-04T21:22:29.806953+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B3%B6%E6%A0%B9 in 1.4s
[2026-09-04T21:22:30.262090+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%84%9B%E5%AA%9B in 1.4s
[2026-09-04T21:22:30.264602+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%BA%83%E5%B3%B6 in 1.4s
[2026-09-04T21:22:30.407762+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%BE%B3%E5%B3%B6 in 1.1s
[2026-09-04T21:22:30.766328+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%84%9B%E7%9F%A5 in 1.3s
[2026-09-04T21:22:37.969603+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B2%A9%E6%89%8B in 2.1s
[2026-09-04T21:22:39.316559+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%B3%B6%E6%A0%B9 in 2.8s
[2026-09-04T21:22:39.553552+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%BE%B3%E5%B3%B6 in 2.5s
[2026-09-04T21:22:39.805270+00:00] retry 500 https://sake-suggest.com/prefecture/%E5%BA%83%E5%B3%B6 in 2.5s
[2026-09-04T21:22:39.855734+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%84%9B%E5%AA%9B in 2.8s
[2026-09-04T21:22:40.019615+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%84%9B%E7%9F%A5 in 2.5s
[2026-09-04T21:22:56.559502+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%96%B0%E6%BD%9F in 1.2s
[2026-09-04T21:22:58.144842+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%9D%B1%E4%BA%AC in 1.8s
[2026-09-04T21:22:58.685611+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%BB%8B%E8%B3%80 in 1.8s
[2026-09-04T21:22:58.708769+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%A0%83%E6%9C%A8 in 1.4s
[2026-09-04T21:22:59.187494+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%86%8A%E6%9C%AC in 1.3s
[2026-09-04T21:22:59.241030+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%9F%B3%E5%B7%9D in 1.5s
[2026-09-04T21:23:05.703914+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%96%B0%E6%BD%9F in 3.0s
[2026-09-04T21:23:08.141512+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%9D%B1%E4%BA%AC in 2.6s
[2026-09-04T21:23:08.305087+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%A0%83%E6%9C%A8 in 2.1s
[2026-09-04T21:23:08.430191+00:00] retry 500 https://sake-suggest.com/prefecture/%E6%BB%8B%E8%B3%80 in 3.0s
[2026-09-04T21:23:08.705737+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%86%8A%E6%9C%AC in 2.2s
[2026-09-04T21:23:08.715736+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%9F%B3%E5%B7%9D in 2.6s
[2026-09-04T21:23:25.057496+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A5%9E%E5%A5%88%E5%B7%9D in 2.0s
[2026-09-04T21:23:26.768411+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A6%8F%E4%BA%95 in 1.9s
[2026-09-04T21:23:26.964983+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A6%8F%E5%B2%A1 in 1.3s
[2026-09-04T21:23:27.049969+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A6%8F%E5%B3%B6 in 1.6s
[2026-09-04T21:23:27.449460+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%BE%A4%E9%A6%AC in 1.1s
[2026-09-04T21:23:27.649460+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A7%8B%E7%94%B0 in 1.4s
[2026-09-04T21:23:34.972297+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A5%9E%E5%A5%88%E5%B7%9D in 3.0s
[2026-09-04T21:23:36.372714+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A6%8F%E5%B2%A1 in 2.3s
[2026-09-04T21:23:36.666271+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A6%8F%E4%BA%95 in 2.7s
[2026-09-04T21:23:36.826581+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A6%8F%E5%B3%B6 in 2.0s
[2026-09-04T21:23:36.900423+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%A7%8B%E7%94%B0 in 3.0s
[2026-09-04T21:23:36.925251+00:00] retry 500 https://sake-suggest.com/prefecture/%E7%BE%A4%E9%A6%AC in 2.6s
[2026-09-04T21:23:54.337764+00:00] retry 500 https://sake-suggest.com/prefecture/%E8%8C%A8%E5%9F%8E in 1.0s
[2026-09-04T21:23:54.990944+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%95%B7%E9%87%8E in 1.2s
[2026-09-04T21:23:55.093219+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%95%B7%E5%B4%8E in 1.8s
[2026-09-04T21:23:56.235279+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%9D%92%E6%A3%AE in 1.1s
[2026-09-04T21:23:56.486741+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%9D%99%E5%B2%A1 in 1.9s
[2026-09-04T21:23:56.629778+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%A6%99%E5%B7%9D in 1.3s
[2026-09-04T21:24:03.289105+00:00] retry 500 https://sake-suggest.com/prefecture/%E8%8C%A8%E5%9F%8E in 2.2s
[2026-09-04T21:24:04.143878+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%95%B7%E9%87%8E in 2.0s
[2026-09-04T21:24:04.990521+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%95%B7%E5%B4%8E in 2.6s
[2026-09-04T21:24:05.343165+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%9D%92%E6%A3%AE in 2.2s
[2026-09-04T21:24:06.095023+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%A6%99%E5%B7%9D in 2.1s
[2026-09-04T21:24:06.260348+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%9D%99%E5%B2%A1 in 2.6s
[2026-09-04T21:24:21.576082+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%AB%98%E7%9F%A5 in 1.4s
[2026-09-04T21:24:22.861969+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%B3%A5%E5%8F%96 in 1.4s
[2026-09-04T21:24:23.637588+00:00] retry 500 https://sake-suggest.com/category/%E5%90%9F%E9%86%B8%E9%85%92 in 1.5s
[2026-09-04T21:24:23.751482+00:00] retry 500 https://sake-suggest.com/category/%E5%A4%A7%E5%90%9F%E9%86%B8 in 1.9s
[2026-09-04T21:24:24.160700+00:00] retry 500 https://sake-suggest.com/category/%E5%A4%A7%E5%90%9F%E9%86%B8%E9%85%92 in 1.5s
[2026-09-04T21:24:24.915764+00:00] retry 500 https://sake-suggest.com/category/%E5%B1%B1%E5%BB%83%E7%B4%94%E7%B1%B3 in 1.5s
[2026-09-04T21:24:30.934533+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%AB%98%E7%9F%A5 in 2.0s
[2026-09-04T21:24:32.180328+00:00] retry 500 https://sake-suggest.com/prefecture/%E9%B3%A5%E5%8F%96 in 2.3s
[2026-09-04T21:24:33.052503+00:00] retry 500 https://sake-suggest.com/category/%E5%90%9F%E9%86%B8%E9%85%92 in 2.9s
[2026-09-04T21:24:33.811224+00:00] retry 500 https://sake-suggest.com/category/%E5%A4%A7%E5%90%9F%E9%86%B8%E9%85%92 in 2.5s
[2026-09-04T21:24:33.887426+00:00] retry 500 https://sake-suggest.com/category/%E5%A4%A7%E5%90%9F%E9%86%B8 in 2.4s
[2026-09-04T21:24:34.362398+00:00] retry 500 https://sake-suggest.com/category/%E5%B1%B1%E5%BB%83%E7%B4%94%E7%B1%B3 in 3.0s
[2026-09-04T21:24:49.067377+00:00] retry 500 https://sake-suggest.com/category/%E6%99%AE%E9%80%9A%E9%85%92 in 1.2s
[2026-09-04T21:24:50.888161+00:00] retry 500 https://sake-suggest.com/category/%E6%9C%AC%E9%86%B8%E9%80%A0 in 1.6s
[2026-09-04T21:24:51.891210+00:00] retry 500 https://sake-suggest.com/category/%E6%9C%AC%E9%86%B8%E9%80%A0%E9%85%92 in 1.9s
[2026-09-04T21:24:52.359652+00:00] retry 500 https://sake-suggest.com/category/%E7%89%B9%E5%88%A5%E6%9C%AC%E9%86%B8%E9%80%A0 in 1.6s
[2026-09-04T21:24:52.499515+00:00] retry 500 https://sake-suggest.com/category/%E7%89%B9%E5%88%A5%E7%B4%94%E7%B1%B3 in 1.5s
[2026-09-04T21:24:53.516789+00:00] retry 500 https://sake-suggest.com/category/%E7%89%B9%E5%88%A5%E7%B4%94%E7%B1%B3%E7%94%9F in 1.0s
[2026-09-04T21:24:58.428887+00:00] retry 500 https://sake-suggest.com/category/%E6%99%AE%E9%80%9A%E9%85%92 in 2.0s
[2026-09-04T21:25:00.504679+00:00] retry 500 https://sake-suggest.com/category/%E6%9C%AC%E9%86%B8%E9%80%A0 in 2.5s
[2026-09-04T21:25:01.758040+00:00] retry 500 https://sake-suggest.com/category/%E6%9C%AC%E9%86%B8%E9%80%A0%E9%85%92 in 2.5s
[2026-09-04T21:25:02.023712+00:00] retry 500 https://sake-suggest.com/category/%E7%89%B9%E5%88%A5%E7%B4%94%E7%B1%B3 in 2.8s
[2026-09-04T21:25:02.029712+00:00] retry 500 https://sake-suggest.com/category/%E7%89%B9%E5%88%A5%E6%9C%AC%E9%86%B8%E9%80%A0 in 2.9s
[2026-09-04T21:25:02.647750+00:00] retry 500 https://sake-suggest.com/category/%E7%89%B9%E5%88%A5%E7%B4%94%E7%B1%B3%E7%94%9F in 2.4s
[2026-09-04T21:25:16.765034+00:00] retry 500 https://sake-suggest.com/category/%E7%94%9F%E3%82%82%E3%81%A8%E7%B4%94%E7%B1%B3 in 1.6s
[2026-09-04T21:25:19.403457+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3 in 1.4s
[2026-09-04T21:25:20.124502+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E3%81%AB%E3%81%94%E3%82%8A in 1.5s
[2026-09-04T21:25:20.702029+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%8E%9F%E9%85%92 in 1.4s
[2026-09-04T21:25:20.874305+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%90%9F%E9%86%B8 in 2.0s
[2026-09-04T21:25:21.229927+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%90%9F%E9%86%B8%E7%94%9F in 1.5s
[2026-09-04T21:25:26.246487+00:00] retry 500 https://sake-suggest.com/category/%E7%94%9F%E3%82%82%E3%81%A8%E7%B4%94%E7%B1%B3 in 2.1s
[2026-09-04T21:25:28.709341+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3 in 2.2s
[2026-09-04T21:25:29.480339+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E3%81%AB%E3%81%94%E3%82%8A in 2.5s
[2026-09-04T21:25:30.144672+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%8E%9F%E9%85%92 in 2.1s
[2026-09-04T21:25:30.778918+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%90%9F%E9%86%B8%E7%94%9F in 3.0s
[2026-09-04T21:25:30.894961+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%90%9F%E9%86%B8 in 2.4s
[2026-09-04T21:25:44.562169+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%90%9F%E9%86%B8%E7%94%9F%E5%8E%9F%E9%85%92 in 1.1s
[2026-09-04T21:25:46.719146+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%A4%A7%E5%90%9F%E9%86%B8 in 1.4s
[2026-09-04T21:25:47.744104+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%A4%A7%E5%90%9F%E9%86%B8%E7%94%9F in 1.9s
[2026-09-04T21:25:48.355172+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E7%94%9F in 1.5s
[2026-09-04T21:25:49.517468+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E7%94%9F%E5%8E%9F%E9%85%92 in 1.4s
[2026-09-04T21:25:49.906224+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E7%94%9F%E9%85%92 in 1.7s
[2026-09-04T21:25:53.584861+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%90%9F%E9%86%B8%E7%94%9F%E5%8E%9F%E9%85%92 in 2.0s
[2026-09-04T21:25:56.015922+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%A4%A7%E5%90%9F%E9%86%B8 in 2.7s
[2026-09-04T21:25:57.576755+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E5%A4%A7%E5%90%9F%E9%86%B8%E7%94%9F in 2.7s
[2026-09-04T21:25:57.958874+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E7%94%9F in 2.6s
[2026-09-04T21:25:58.835245+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E7%94%9F%E5%8E%9F%E9%85%92 in 2.2s
[2026-09-04T21:25:59.537590+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E7%94%9F%E9%85%92 in 2.2s
[2026-09-04T21:26:11.858881+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E9%85%92 in 1.3s
[2026-09-04T21:26:14.912275+00:00] retry 500 https://sake-suggest.com/sake/0003f742-12c4-4d6d-a06b-c7905f9bd673 in 1.3s
[2026-09-04T21:26:16.455589+00:00] retry 500 https://sake-suggest.com/sake/00050512-14f1-4a9c-af31-b591c7747545 in 1.6s
[2026-09-04T21:26:16.730966+00:00] retry 500 https://sake-suggest.com/sake/00066234-e4a3-47d8-b682-d915b5c6a047 in 1.9s
[2026-09-04T21:26:17.151953+00:00] retry 500 https://sake-suggest.com/sake/001a561c-d69f-4273-ab45-18ec4cdca0b7 in 1.3s
[2026-09-04T21:26:17.960062+00:00] retry 500 https://sake-suggest.com/sake/00281ae4-3cbf-4176-95c0-15da5e64d97e in 1.5s
[2026-09-04T21:26:21.063022+00:00] retry 500 https://sake-suggest.com/category/%E7%B4%94%E7%B1%B3%E9%85%92 in 2.3s
[2026-09-04T21:26:24.089856+00:00] retry 500 https://sake-suggest.com/sake/0003f742-12c4-4d6d-a06b-c7905f9bd673 in 2.5s
[2026-09-04T21:26:25.969922+00:00] retry 500 https://sake-suggest.com/sake/00050512-14f1-4a9c-af31-b591c7747545 in 2.0s
[2026-09-04T21:26:26.274438+00:00] retry 500 https://sake-suggest.com/sake/001a561c-d69f-4273-ab45-18ec4cdca0b7 in 2.7s
[2026-09-04T21:26:26.773331+00:00] retry 500 https://sake-suggest.com/sake/00066234-e4a3-47d8-b682-d915b5c6a047 in 2.9s
[2026-09-04T21:26:27.374344+00:00] retry 500 https://sake-suggest.com/sake/00281ae4-3cbf-4176-95c0-15da5e64d97e in 2.9s
[2026-09-04T21:26:39.450695+00:00] retry 500 https://sake-suggest.com/sake/002b6611-3320-4172-b3b4-9a04066c3d17 in 1.8s
[2026-09-04T21:26:43.107027+00:00] retry 500 https://sake-suggest.com/sake/004b482b-e195-4b55-8970-ed9d84e22dba in 1.4s
[2026-09-04T21:26:44.365098+00:00] retry 500 https://sake-suggest.com/sake/00517106-9b0e-4073-b887-6fe15e8005c8 in 1.6s
[2026-09-04T21:26:46.133962+00:00] retry 500 https://sake-suggest.com/sake/005281a8-5cae-4116-9617-4fa2b7bcc28c in 1.7s
[2026-09-04T21:26:46.168961+00:00] retry 500 https://sake-suggest.com/sake/0054a081-6bfd-4163-92f9-98ed788a7612 in 1.7s
[2026-09-04T21:26:47.242816+00:00] retry 500 https://sake-suggest.com/sake/005d5137-b5c9-47dd-ad5d-e49724d17e7d in 1.4s
[2026-09-04T21:26:49.152895+00:00] retry 500 https://sake-suggest.com/sake/002b6611-3320-4172-b3b4-9a04066c3d17 in 2.5s
[2026-09-04T21:26:52.376076+00:00] retry 500 https://sake-suggest.com/sake/004b482b-e195-4b55-8970-ed9d84e22dba in 2.3s
[2026-09-04T21:26:54.196405+00:00] retry 500 https://sake-suggest.com/sake/00517106-9b0e-4073-b887-6fe15e8005c8 in 2.9s
[2026-09-04T21:26:55.798850+00:00] retry 500 https://sake-suggest.com/sake/005281a8-5cae-4116-9617-4fa2b7bcc28c in 2.5s
[2026-09-04T21:26:55.846371+00:00] retry 500 https://sake-suggest.com/sake/0054a081-6bfd-4163-92f9-98ed788a7612 in 2.3s
[2026-09-04T21:26:56.775730+00:00] retry 500 https://sake-suggest.com/sake/005d5137-b5c9-47dd-ad5d-e49724d17e7d in 2.1s
[2026-09-04T21:27:07.742764+00:00] retry 500 https://sake-suggest.com/sake/00604a0d-c3e7-46ab-a778-041cdfd0d082 in 1.1s
[2026-09-04T21:27:10.900459+00:00] retry 500 https://sake-suggest.com/sake/008159f2-e288-4f7d-ab1d-db5f640b494e in 1.3s
[2026-09-04T21:27:13.464598+00:00] retry 500 https://sake-suggest.com/sake/008324df-242f-4fa7-b87b-28627d965734 in 1.8s
